Time,Open,High,Low,Last,Change,%Chg,Volume
07/10/2020,314.31,317.88,312.76,317.59,3.21,+1.02%,57550300
07/09/2020,316.84,317.1,310.68,314.38,-1.8,-0.57%,83354096
07/08/2020,314.61,316.3,312.7,316.18,2.4,+0.76%,54638500
07/07/2020,315.38,317.52,313.37,313.78,-3.27,-1.03%,82909904
07/06/2020,316.37,317.68,315.56,317.05,4.82,+1.54%,61713800
07/02/2020,314.24,315.7,311.51,312.23,1.71,+0.55%,69344200
07/01/2020,309.57,311.89,309.07,310.52,2.16,+0.70%,72396496
06/30/2020,303.99,310.2,303.82,308.36,3.9,+1.28%,113394704
06/29/2020,301.41,304.61,298.93,304.46,4.41,+1.47%,79773200
06/26/2020,306.16,306.39,299.42,300.05,-7.3,-2.38%,127961000
06/25/2020,303.47,307.64,301.28,307.35,3.26,+1.07%,89467904
06/24/2020,309.84,310.51,302.1,304.09,-7.96,-2.55%,132813504
06/23/2020,313.49,314.5,311.6101,312.05,1.43,+0.46%,68471200
06/22/2020,307.99,311.05,306.75,310.62,1.98,+0.64%,74649296
06/19/2020,314.17,314.38,306.53,308.64,-3.14,-1.01%,135549600
06/18/2020,310.01,312.3,309.51,311.78,0.12,+0.04%,80828600
06/17/2020,314.07,314.39,310.86,311.66,-1.3,-0.42%,83398896
06/16/2020,315.48,315.64,307.67,312.96,5.91,+1.92%,137627504
06/15/2020,298.02,308.28,296.74,307.05,2.84,+0.93%,135782704
06/12/2020,308.24,309.08,298.6,304.21,3.6,+1.20%,194678800
06/11/2020,311.46,312.15,300.01,300.61,-18.39,-5.76%,209243504
06/10/2020,321.42,322.39,318.2209,319,-1.79,-0.56%,95000704
06/09/2020,320.3,323.2849,319.36,320.79,-2.41,-0.75%,77479200
06/08/2020,320.3,323.41,319.63,323.2,3.86,+1.21%,73641200
06/05/2020,317.23,321.275,317.16,319.34,7.98,+2.56%,150524608
06/04/2020,311.11,313,309.08,311.36,-0.82,-0.26%,75794304
06/03/2020,310.24,313.22,309.94,312.18,4.1,+1.33%,92567504
06/02/2020,306.55,308.13,305.1,308.08,2.53,+0.83%,74267104
06/01/2020,303.62,306.205,303.06,305.55,1.23,+0.40%,56779800
05/29/2020,302.46,304.96,299.47,304.32,1.35,+0.45%,119265696
05/28/2020,304.65,306.84,302.24,302.97,-0.56,-0.18%,90767800
05/27/2020,302.12,303.57,296.87,303.53,4.45,+1.49%,104817400
05/26/2020,301.93,302.19,295.4646,299.08,3.64,+1.23%,88951400
05/22/2020,294.57,295.63,293.22,295.44,0.56,+0.19%,63958200
05/21/2020,296.79,297.67,293.6886,294.88,-2.05,-0.69%,78293904
05/20/2020,295.82,297.87,295.57,296.93,4.96,+1.70%,85861600
05/19/2020,294.35,296.205,291.95,291.97,-3.03,-1.03%,95189296
05/18/2020,293.05,296.75,292.7,295,8.72,+3.05%,120320200
05/15/2020,282.37,286.33,281.34,286.28,1.31,+0.46%,111146200
05/14/2020,278.95,285.11,272.99,284.97,3.37,+1.20%,121977800
05/13/2020,286.06,287.19,278.965,281.6,-5.07,-1.77%,144721104
05/12/2020,293.79,294.24,286.52,286.67,-5.83,-1.99%,95870704
05/11/2020,290.34,294,289.88,292.5,0.06,+0.02%,79514200
05/08/2020,291.09,292.95,289.86,292.44,4.76,+1.65%,76622096
05/07/2020,287.75,289.78,287.13,287.68,3.43,+1.21%,75250400
05/06/2020,287.01,288.46,283.78,284.25,-1.94,-0.68%,73632600
05/05/2020,286.64,289.25,283.7134,286.19,2.62,+0.92%,79569904
05/04/2020,280.74,283.9,279.13,283.57,0.78,+0.28%,80873200
05/01/2020,285.31,290.6572,281.52,282.79,-7.69,-2.65%,125180000
04/30/2020,291.71,293.3239,288.59,290.48,-2.73,-0.93%,122901696
04/29/2020,291.53,294.88,290.41,293.21,7.48,+2.62%,118745504
04/28/2020,291.02,291.4,285.4,285.73,-1.32,-0.46%,105269904
04/27/2020,285.12,288.27,284.62,287.05,4.08,+1.44%,77896600
04/24/2020,280.73,283.7,278.5,282.97,3.89,+1.39%,85165904
04/23/2020,280.49,283.94,278.75,279.08,-0.02,-0.01%,104709696
04/22/2020,278.35,281,276.91,279.1,6.06,+2.22%,93524496
04/21/2020,276.73,278.04,272.02,273.04,-8.55,-3.04%,126385600
04/20/2020,282.61,286.7912,281.35,281.59,-5.05,-1.76%,100109200
04/17/2020,285.38,287.3,282.4,286.64,7.54,+2.70%,146684704
04/16/2020,279.15,280.03,275.76,279.1,1.34,+0.48%,131798304
04/15/2020,277.57,283.9407,275.46,277.76,-6.03,-2.12%,121775000
04/14/2020,280.98,284.9,275.5106,283.79,8.13,+2.95%,134143296
04/13/2020,277.14,277.51,271.41,275.66,-2.54,-0.91%,114839000
04/09/2020,277.58,281.2,275.47,278.2,4.17,+1.52%,190282704
04/08/2020,267.96,276,265.2542,274.03,8.9,+3.36%,153774400
04/07/2020,274.21,275.03,264.89,265.13,0.27,+0.10%,201427104
04/06/2020,257.84,267,248.1698,264.86,16.67,+6.72%,188061200
04/03/2020,250.76,253.32,245.22,248.19,-3.64,-1.45%,135561104
04/02/2020,245.19,252.68,244.59,251.83,5.68,+2.31%,177660400
04/01/2020,247.98,257.6591,243.9,246.15,-11.6,-4.50%,189554592
03/31/2020,260.56,263.33,256.22,257.75,-3.9,-1.49%,194880992
03/30/2020,255.7,262.43,253.53,261.65,8.23,+3.25%,170961792
03/27/2020,253.27,260.81,251.05,253.42,-7.78,-2.98%,224341200
03/26/2020,249.05,262.8,249.05,261.2,14.41,+5.84%,257632800
03/25/2020,244.87,256.35,239.75,246.79,3.64,+1.50%,299430208
03/24/2020,234.42,244.1,233.8,243.15,20.2,+9.06%,235494400
03/23/2020,228.78,229.6833,218.26,222.95,-5.85,-2.56%,326025088
03/20/2020,242.53,244.47,228.5,228.8,-11.71,-4.87%,347158784
03/19/2020,237.76,247.38,232.22,240.51,0.51,+0.21%,289321984
03/18/2020,236.25,248.37,228.02,240,-12.8,-5.06%,327597088
03/17/2020,245.04,256.17,237.07,252.8,12.95,+5.40%,262070400
03/16/2020,241.18,256.9,237.36,239.85,-29.47,-10.94%,297240000
03/13/2020,263.09,271.4754,248.5237,269.32,21.21,+8.55%,329566112
03/12/2020,256,266.66,247.68,248.11,-26.25,-9.57%,392220608
03/11/2020,280.7,281.94,270.88,274.36,-14.06,-4.87%,256416496
03/10/2020,284.64,288.52,273.5,288.42,14.19,+5.17%,276444000
03/09/2020,275.3,284.19,273.45,274.23,-23.23,-7.81%,309417312
03/06/2020,293.15,298.78,290.23,297.46,-5,-1.65%,228667104
03/05/2020,304.98,308.47,300.01,302.46,-10.4,-3.32%,186366800
03/04/2020,306.12,313.1,303.33,312.86,12.62,+4.20%,176613408
03/03/2020,309.5,313.84,297.57,300.24,-8.85,-2.86%,300139104
03/02/2020,298.21,309.16,294.46,309.09,12.83,+4.33%,238703600
02/28/2020,293.45,297.892,285.54,296.26,-1.25,-0.42%,385764000
02/27/2020,305.46,311.5637,297.51,297.51,-13.99,-4.49%,284353408
02/26/2020,314.18,318.11,310.7,311.5,-1.15,-0.37%,194762208
02/25/2020,324.02,324.61,311.69,312.65,-9.77,-3.03%,218913104
02/24/2020,323.14,333.5623,321.24,322.42,-11.06,-3.32%,161088400
02/21/2020,335.47,335.81,332.58,333.48,-3.47,-1.03%,113788200
02/20/2020,337.74,338.64,333.6817,336.95,-1.39,-0.41%,74163296
02/19/2020,337.79,339.08,337.48,338.34,1.61,+0.48%,48814600
02/18/2020,336.51,337.6677,335.21,336.73,-0.87,-0.26%,57342500
02/14/2020,337.51,337.73,336.2,337.6,0.54,+0.16%,64582200
02/13/2020,335.86,338.12,335.56,337.06,-0.36,-0.11%,54501900
02/12/2020,336.83,337.65,336.43,337.42,2.16,+0.64%,43992600
02/11/2020,336.16,337.02,334.684,335.26,0.58,+0.17%,54864500
02/10/2020,331.23,334.75,331.19,334.68,2.48,+0.75%,42070000
02/07/2020,332.82,333.9941,331.6,332.2,-1.78,-0.53%,64139400
02/06/2020,333.91,334.19,332.8,333.98,1.12,+0.34%,50359600
02/05/2020,332.27,333.09,330.67,332.86,3.8,+1.15%,65951100
02/04/2020,328.07,330.01,327.72,329.06,4.94,+1.52%,62573100
02/03/2020,323.35,326.16,323.22,324.12,2.39,+0.74%,69242200
01/31/2020,327,327.17,320.73,321.73,-5.95,-1.82%,113845504
01/30/2020,324.36,327.91,323.54,327.68,1.06,+0.32%,75491800
01/29/2020,328.38,328.63,326.4,326.62,-0.27,-0.08%,54040800
01/28/2020,325.06,327.85,323.6038,326.89,3.39,+1.05%,63833900
01/27/2020,323.03,325.12,322.66,323.5,-5.27,-1.60%,84062400
01/24/2020,332.44,332.53,327.36,328.77,-2.95,-0.89%,87578400
01/23/2020,330.63,332.1682,329.41,331.72,0.38,+0.11%,51962900
01/22/2020,332.24,332.95,331.17,331.34,0.04,+0.01%,48914800
01/21/2020,330.9,332.18,330.82,331.3,-0.65,-0.20%,77742400
01/17/2020,331.7,332.18,330.8539,331.95,1.03,+0.31%,95846000
01/16/2020,329.7,330.92,329.45,330.92,2.73,+0.83%,54050300
01/15/2020,327.35,329.02,327.26,328.19,0.74,+0.23%,72056496
01/14/2020,327.47,328.62,326.844,327.45,-0.5,-0.15%,63036300
01/13/2020,326.39,327.96,325.92,327.95,2.24,+0.69%,47262000
01/10/2020,327.29,327.46,325.2,325.71,-0.94,-0.29%,53057300
01/09/2020,326.16,326.73,325.52,326.65,2.2,+0.68%,48569600
01/08/2020,323.24,325.78,322.67,324.45,1.72,+0.53%,68434096
01/07/2020,323.02,323.54,322.24,322.73,-0.91,-0.28%,42799700
01/06/2020,320.49,323.73,320.36,323.64,1.23,+0.38%,55761900
01/03/2020,321.16,323.64,321.1,322.41,-2.46,-0.76%,77783104
01/02/2020,323.54,324.89,322.53,324.87,3.01,+0.94%,59253800
12/31/2019,320.53,322.13,320.15,321.86,0.78,+0.24%,57107000
12/30/2019,322.95,323.1,320.55,321.08,-1.78,-0.55%,49782700
12/27/2019,323.74,323.8,322.28,322.86,-0.08,-0.02%,42554800
12/26/2019,321.65,322.95,321.64,322.94,1.71,+0.53%,31024100
12/24/2019,321.47,321.52,320.9,321.23,0.01,0.00%,20270000
12/23/2019,321.59,321.65,321.06,321.22,0.49,+0.15%,53015600
12/20/2019,320.46,321.9742,319.3873,320.73,-0.17,-0.05%,149338208
12/19/2019,319.8,320.98,319.5246,320.9,1.31,+0.41%,85388400
12/18/2019,320,320.25,319.53,319.59,0.02,+0.01%,48199900
12/17/2019,319.92,320.25,319.48,319.57,0.07,+0.02%,61131700
12/16/2019,319.22,320.15,317.2542,319.5,2.18,+0.69%,82836096
12/13/2019,316.87,318.67,316.02,317.32,0.19,+0.06%,81546400
12/12/2019,314.43,317.99,314.17,317.13,2.71,+0.86%,96585800
12/11/2019,314.03,314.7,313.4393,314.42,0.89,+0.28%,53521400
12/10/2019,313.82,314.55,312.81,313.53,-0.35,-0.11%,53107100
12/09/2019,314.44,315.18,313.8,313.88,-0.99,-0.31%,34904300
12/06/2019,314.12,315.31,314.11,314.87,2.85,+0.91%,48956700
12/05/2019,312.23,312.25,310.58,312.02,0.56,+0.18%,40781600
12/04/2019,310.7,312.12,310.32,311.46,1.91,+0.62%,49190400
12/03/2019,308.77,309.64,307.13,309.55,-2.09,-0.67%,75172704
12/02/2019,314.59,314.66,311.17,311.64,-2.67,-0.85%,76110000
11/29/2019,314.86,315.13,314.06,314.31,-1.17,-0.37%,36592700
11/27/2019,314.61,315.48,314.37,315.48,1.4,+0.45%,44793100
11/26/2019,313.41,314.28,313.06,314.08,0.71,+0.23%,37727900
11/25/2019,311.98,313.37,311.98,313.37,2.41,+0.78%,48762600
11/22/2019,311.09,311.24,309.85,310.96,0.69,+0.22%,44850200
11/21/2019,310.89,311.01,309.39,310.27,-0.5,-0.16%,54664600
11/20/2019,311.28,311.85,309.06,310.77,-1.16,-0.37%,79696200
11/19/2019,312.68,312.69,311.22,311.93,-0.09,-0.03%,67927800
11/18/2019,311.53,312.28,311.03,312.02,0.23,+0.07%,49327900
11/15/2019,311.02,311.84,310.26,311.79,2.24,+0.72%,62706100
11/14/2019,308.79,309.64,308.09,309.55,0.45,+0.15%,52001800
11/13/2019,307.91,309.54,307.66,309.1,0.1,+0.03%,54385500
11/12/2019,308.75,309.99,308.15,309,0.65,+0.21%,46444000
11/11/2019,307.42,308.54,307.27,308.35,-0.59,-0.19%,35934900
11/08/2019,307.8,309.0036,307.03,308.94,0.76,+0.25%,49068800
11/07/2019,308.57,309.65,307.66,308.18,1.08,+0.35%,54272200
11/06/2019,307.03,307.4,306.06,307.1,0.07,+0.02%,46487100
11/05/2019,307.59,307.9195,306.71,307.03,-0.34,-0.11%,42933200
11/04/2019,307.85,308,306.96,307.37,1.23,+0.40%,60606900
11/01/2019,304.92,306.19,304.74,306.14,2.81,+0.93%,71141504
10/31/2019,304.13,304.13,301.73,303.33,-0.81,-0.27%,69053696
10/30/2019,303.43,304.55,301.99,304.14,0.93,+0.31%,49643900
10/29/2019,303,304.23,302.86,303.21,-0.09,-0.03%,44284900
10/28/2019,302.94,303.85,302.91,303.3,1.7,+0.56%,42146900
10/25/2019,299.74,302.2,299.6806,301.6,1.23,+0.41%,45205400
10/24/2019,300.91,301.07,299.4601,300.37,0.49,+0.16%,35857400
10/23/2019,298.73,299.94,298.495,299.88,0.87,+0.29%,34991800
10/22/2019,300.58,300.9,298.91,299.01,-0.98,-0.33%,49126000
10/21/2019,299.42,300.21,298.935,299.99,2.02,+0.68%,39460900
10/18/2019,298.69,299.395,296.99,297.97,-1.31,-0.44%,64338000
10/17/2019,299.68,300.24,298.515,299.28,0.88,+0.29%,46784800
10/16/2019,298.37,299.16,297.92,298.4,-0.48,-0.16%,50563500
10/15/2019,297.1,299.7,296.97,298.88,2.93,+0.99%,47832300
10/14/2019,295.93,296.67,295.57,295.95,-0.33,-0.11%,40546600
10/11/2019,296.27,298.74,296.1448,296.28,3.04,+1.04%,101228496
10/10/2019,291.18,294.21,291,293.24,1.97,+0.68%,57255900
10/09/2019,291.2,292.3,288.66,291.27,2.74,+0.95%,65701000
10/08/2019,291.11,291.85,288.49,288.53,-4.55,-1.55%,101575400
10/07/2019,293.47,295.26,292.77,293.08,-1.27,-0.43%,60656500
10/04/2019,291.14,294.63,290.82,294.35,3.93,+1.35%,66700600
10/03/2019,287.81,290.45,284.82,290.42,2.36,+0.82%,85906800
10/02/2019,291.5,291.51,286.64,288.06,-5.18,-1.77%,124523904
10/01/2019,297.74,298.455,293,293.24,-3.53,-1.19%,89900400
09/30/2019,295.97,297.55,295.92,296.77,1.37,+0.46%,52562700
09/27/2019,297.83,297.9465,293.69,295.4,-1.6,-0.54%,84781104
09/26/2019,297.63,297.86,295.45,297,-0.62,-0.21%,58722300
09/25/2019,295.96,298.11,294.33,297.62,1.75,+0.59%,73434000
09/24/2019,299.41,299.84,294.81,295.87,-2.34,-0.78%,97367504
09/23/2019,297.55,299,297.27,298.21,-0.07,-0.02%,47541300
09/20/2019,300.36,300.67,297.41,298.28,-2.8,-0.93%,97455904
09/19/2019,301.53,302.63,300.7103,301.08,-0.02,-0.01%,78099200
09/18/2019,300.49,301.22,298.24,301.1,0.18,+0.06%,74192000
09/17/2019,299.94,301.02,299.75,300.92,0.76,+0.25%,42904400
09/16/2019,299.84,301.1378,299.45,300.16,-0.93,-0.31%,58191100
09/13/2019,301.78,302.17,300.68,301.09,-0.2,-0.07%,62104800
09/12/2019,301.25,302.46,300.41,301.29,1.04,+0.35%,72908704
09/11/2019,298.47,300.34,297.75,300.25,2.12,+0.71%,68821000
09/10/2019,297.36,298.2,295.97,298.13,-0.07,-0.02%,57947100
09/09/2019,299.14,299.24,297.16,298.2,0.15,+0.05%,51260200
09/06/2019,298.17,298.76,297.42,298.05,0.23,+0.08%,49584200
09/05/2019,296.79,298.83,294.001,297.82,3.78,+1.29%,83356704
09/04/2019,293.14,294.055,292.31,294.04,3.3,+1.14%,47003900
09/03/2019,290.57,291.58,289.27,290.74,-1.71,-0.58%,69231800
08/30/2019,294.22,294.2399,291.42,292.45,-0.13,-0.04%,62961700
08/29/2019,291.72,293.16,290.61,292.58,3.69,+1.28%,57998900
08/28/2019,286.14,289.07,285.25,288.89,2.02,+0.70%,59852300
08/27/2019,289.54,289.95,286.03,286.87,-1.13,-0.39%,68263000
08/26/2019,287.27,288,285.58,288,3.15,+1.11%,72620496
08/23/2019,290.92,292.76,283.47,284.85,-7.51,-2.57%,149318096
08/22/2019,293.23,293.93,290.4,292.36,-0.09,-0.03%,51739200
08/21/2019,292.48,292.86,291.72,292.45,2.36,+0.81%,49723400
08/20/2019,291.77,292.36,289.95,290.09,-2.24,-0.77%,51652700
08/19/2019,292.19,293.08,291.44,292.33,3.48,+1.20%,53640100
08/16/2019,286.48,289.33,284.7138,288.85,4.2,+1.48%,85825200
08/15/2019,284.88,285.64,282.39,284.65,0.75,+0.26%,101929800
08/14/2019,288.74,292.4644,283.76,283.9,-8.65,-2.96%,135622000
08/13/2019,287.74,294.15,287.36,292.55,4.48,+1.56%,94792896
08/12/2019,289.96,291.61,287.02,288.07,-3.55,-1.22%,65185700
08/09/2019,292.58,293.24,289.65,291.62,-2,-0.68%,93729904
08/08/2019,289.62,293.62,289.01,293.62,5.65,+1.96%,87713904
08/07/2019,284.4,288.82,282.04,287.97,0.17,+0.06%,140572192
08/06/2019,285.91,288.04,284.28,287.8,3.98,+1.40%,120711600
08/05/2019,288.09,288.21,281.72,283.82,-8.8,-3.01%,178745408
08/02/2019,293.85,294.12,290.9,292.62,-2.22,-0.75%,116749696
08/01/2019,297.6,300.87,293.96,294.84,-2.59,-0.87%,142646496
07/31/2019,300.99,301.2,295.2,297.43,-3.29,-1.09%,104245104
07/30/2019,299.91,301.17,299.49,300.72,-0.74,-0.25%,45849000
07/29/2019,301.88,301.93,300.85,301.46,-0.55,-0.18%,38126400
07/26/2019,300.76,302.23,300.62,302.01,2.01,+0.67%,45084000
07/25/2019,300.94,301,299.11,300,-1.44,-0.48%,55394000
07/24/2019,299.19,301.44,299.09,301.44,1.41,+0.47%,47213200
07/23/2019,299.14,300.03,298.22,300.03,2.13,+0.72%,44657900
07/22/2019,297.61,298.5,297.04,297.9,0.73,+0.25%,43687400
07/19/2019,300.04,300.07,296.96,297.17,-1.66,-0.56%,71081200
07/18/2019,297.19,299.25,296.7,298.83,1.09,+0.37%,51701600
07/17/2019,299.75,299.93,297.74,297.74,-1.97,-0.66%,44102400
07/16/2019,300.65,300.88,299.44,299.71,-1.04,-0.35%,40567900
07/15/2019,301.13,301.13,300.19,300.75,0.1,+0.03%,33910200
07/12/2019,299.85,300.73,299.51,300.65,1.34,+0.45%,40354400
07/11/2019,299.32,299.58,298.2,299.31,0.7,+0.23%,50889400
07/10/2019,298.37,299.66,297.78,298.61,1.42,+0.48%,58595500
07/09/2019,295.54,297.52,295.48,297.19,0.37,+0.12%,41101200
07/08/2019,297.01,298.2579,296.22,296.82,-1.64,-0.55%,45841700
07/05/2019,297.44,298.64,296.01,298.46,-0.34,-0.11%,51677300
07/03/2019,297.18,298.82,297.02,298.8,2.37,+0.80%,40898800
07/02/2019,295.43,296.49,294.68,296.43,0.77,+0.26%,61504500
07/01/2019,296.68,296.92,294.33,295.66,2.66,+0.91%,79107400
06/28/2019,292.58,293.55,292.01,293,1.5,+0.51%,59350900
06/27/2019,291.31,292.06,290.89,291.5,1.03,+0.35%,40355200
06/26/2019,291.75,292.31,290.345,290.47,-0.29,-0.10%,51584900
06/25/2019,293.7,293.73,290.64,290.76,-2.88,-0.98%,82028600
06/24/2019,294.23,294.58,293.47,293.64,-0.36,-0.12%,47582700
06/21/2019,294.13,295.52,293.76,294,-1.86,-0.63%,83309400
06/20/2019,296.04,296.3093,293.1255,295.86,2.8,+0.96%,116570000
06/19/2019,292.55,293.65,291.47,293.06,0.66,+0.23%,78674304
06/18/2019,291.39,293.57,290.99,292.4,3.03,+1.05%,85434800
06/17/2019,289.52,290.22,289.18,289.37,0.11,+0.04%,39205700
06/14/2019,289.26,289.93,288.41,289.26,-0.32,-0.11%,52324700
06/13/2019,289.4,289.98,288.62,289.58,1.19,+0.41%,48945100
06/12/2019,288.64,289.26,287.815,288.39,-0.51,-0.18%,47096300
06/11/2019,290.99,291.4,288.1805,288.9,-0.07,-0.02%,58641300
06/10/2019,289.37,290.82,288.8734,288.97,1.32,+0.46%,60799000
06/07/2019,285.93,288.85,285.74,287.65,2.85,+1.00%,74272200
06/06/2019,283.29,285.55,282.57,284.8,1.84,+0.65%,69430304
06/05/2019,282.33,282.99,280.32,282.96,2.43,+0.87%,71169696
06/04/2019,277.12,280.68,276.62,280.53,5.96,+2.17%,77231800
06/03/2019,275.31,276.5521,273.09,274.57,-0.7,-0.25%,96427904
05/31/2019,276.2,277.12,275.24,275.27,-3.76,-1.35%,86862704
05/30/2019,279.11,280.04,277.805,279.03,0.76,+0.27%,62523700
05/29/2019,278.91,279.36,276.71,278.27,-1.88,-0.67%,104947104
05/28/2019,283.09,284.15,280.13,280.15,-2.63,-0.93%,66541900
05/24/2019,283.74,284.2,282.09,282.78,0.64,+0.23%,55268000
05/23/2019,283.16,283.21,280.57,282.14,-3.49,-1.22%,97135104
05/22/2019,285.45,286.69,285.1,285.63,-0.88,-0.31%,49482400
05/21/2019,285.83,286.93,285.55,286.51,2.56,+0.90%,46847000
05/20/2019,284.06,285.43,283.12,283.95,-1.89,-0.66%,62877600
05/17/2019,285.14,288.6,285.1207,285.84,-1.86,-0.65%,100353000
05/16/2019,285.84,289.21,285.76,287.7,2.64,+0.93%,76749600
05/15/2019,281.59,285.77,281.36,285.06,1.66,+0.59%,73956400
05/14/2019,281.99,285.1,281.85,283.4,2.54,+0.90%,77003200
05/13/2019,282.42,283.49,279.93,280.86,-7.24,-2.51%,127290496
05/10/2019,285.62,288.94,282.3,288.1,1.44,+0.50%,112429296
05/09/2019,285.23,287.33,283.3,286.66,-0.87,-0.30%,103471104
05/08/2019,287.53,289.43,286.87,287.53,-0.4,-0.14%,91568200
05/07/2019,290.15,290.81,285.81,287.93,-4.89,-1.67%,144729904
05/06/2019,289.25,293.31,288.9,292.82,-1.21,-0.41%,107198000
05/03/2019,292.82,294.34,291.2998,294.03,2.85,+0.98%,56543600
05/02/2019,291.68,292.7,289.52,291.18,-0.63,-0.22%,65030100
05/01/2019,294.72,294.95,291.8,291.81,-2.21,-0.75%,71671800
04/30/2019,293.49,294.34,291.92,294.02,0.15,+0.05%,81111696
04/29/2019,293.51,294.45,293.41,293.87,0.46,+0.16%,57197700
04/26/2019,292.1,293.49,291.2401,293.41,1.36,+0.47%,50916400
04/25/2019,292.12,292.78,290.73,292.05,-0.18,-0.06%,57770800
04/24/2019,292.79,293.16,292.07,292.23,-0.65,-0.22%,50392900
04/23/2019,290.68,293.14,290.42,292.88,2.61,+0.90%,52246600
04/22/2019,289.17,290.435,289.07,290.27,0.25,+0.09%,40160100
04/18/2019,290.1,290.32,288.66,290.02,0.57,+0.20%,68708496
04/17/2019,291.4,291.425,288.99,289.45,-0.71,-0.24%,58268200
04/16/2019,290.95,291.01,289.5,290.16,0.19,+0.07%,52153100
04/15/2019,290.24,290.35,289.075,289.97,-0.19,-0.07%,49596600
04/12/2019,290,290.47,288.261,290.16,1.95,+0.68%,69727696
04/11/2019,288.83,288.84,287.578,288.21,-0.08,-0.03%,55093100
04/10/2019,287.77,288.3899,287.31,288.29,0.98,+0.34%,52601500
04/09/2019,287.72,288.08,286.7,287.31,-1.48,-0.51%,66142300
04/08/2019,288.1,288.91,287.37,288.79,0.22,+0.08%,53566300
04/05/2019,287.92,288.63,287.6,288.57,1.39,+0.48%,58621700
04/04/2019,286.78,287.459,286.01,287.18,0.76,+0.27%,48997500
04/03/2019,287.32,287.76,285.75,286.42,0.45,+0.16%,68243200
04/02/2019,286.04,286.23,285.09,285.97,0.14,+0.05%,40070300
04/01/2019,284.7,286.16,284.4,285.83,3.35,+1.19%,77617904
03/29/2019,282.39,282.84,281.14,282.48,1.77,+0.63%,82186800
03/28/2019,280.35,281.21,279.07,280.71,1.06,+0.38%,56238500
03/27/2019,281.11,281.76,277.93,279.65,-1.47,-0.52%,72224704
03/26/2019,280.99,282.18,279.56,281.12,2.08,+0.75%,68125904
03/25/2019,278.87,280.1853,277.64,279.04,-0.21,-0.08%,85575104
03/22/2019,283.22,283.8034,279.18,279.25,-5.48,-1.92%,122659200
03/21/2019,280.64,285.18,280.59,284.73,3.18,+1.13%,79550304
03/20/2019,282.16,283.5,280.32,281.55,-0.85,-0.30%,84609200
03/19/2019,283.51,284.36,281.41,282.4,0.07,+0.02%,90268096
03/18/2019,281.55,282.66,281.3,282.33,1.02,+0.36%,62199800
03/15/2019,280.54,282.21,280.33,281.31,0.15,+0.05%,81308896
03/14/2019,281.37,281.84,280.6662,281.16,-0.18,-0.06%,67518304
03/13/2019,280.48,282.38,280.3,281.34,1.85,+0.66%,80639104
03/12/2019,279.06,280.07,278.85,279.49,1.05,+0.38%,79667504
03/11/2019,275.26,278.62,275.23,278.44,3.98,+1.45%,65098800
03/08/2019,272.94,274.65,272.42,274.46,-0.55,-0.20%,85795800
03/07/2019,276.83,276.99,274.07,275.01,-2.32,-0.84%,94885000
03/06/2019,279.15,279.16,276.97,277.33,-1.69,-0.61%,75039696
03/05/2019,279.54,279.76,278.41,279.02,-0.38,-0.14%,59114500
03/04/2019,281.6,281.87,276.84,279.4,-1.02,-0.36%,106494600
03/01/2019,280.44,280.88,278.82,280.42,1.74,+0.62%,78880496
02/28/2019,278.96,279.45,278.32,278.68,-0.52,-0.19%,69268200
02/27/2019,278.52,279.59,277.48,279.2,-0.12,-0.04%,56921500
02/26/2019,279.11,280.3,278.9,279.32,-0.2,-0.07%,56844100
02/25/2019,280.73,281.31,279.43,279.52,0.38,+0.14%,69030704
02/22/2019,278.11,279.36,277.4,279.14,1.72,+0.62%,78114600
02/21/2019,277.7,278.1,276.345,277.42,-0.99,-0.36%,64214700
02/20/2019,277.81,278.92,277.25,278.41,0.56,+0.20%,76610704
02/19/2019,276.48,278.58,276.47,277.85,0.48,+0.17%,59120800
02/15/2019,276.36,277.41,276.13,277.37,2.99,+1.09%,97088600
02/14/2019,273.78,275.64,272.87,274.38,-0.61,-0.22%,83234304
02/13/2019,275.03,275.93,274.56,274.99,0.89,+0.32%,65277200
02/12/2019,272.42,274.52,272.34,274.1,3.48,+1.29%,72270200
02/11/2019,271.2,271.49,270.03,270.62,0.15,+0.06%,68021400
02/08/2019,268.75,270.58,267.83,270.47,0.33,+0.12%,75788800
02/07/2019,270.94,271.55,268.29,270.14,-2.6,-0.95%,95481904
02/06/2019,272.79,273.34,271.92,272.74,-0.36,-0.13%,58347700
02/05/2019,272.44,273.44,271.88,273.1,1.14,+0.42%,79552704
02/04/2019,270.11,272.03,269.36,271.96,1.9,+0.70%,60744800
02/01/2019,270.15,271.2,269.18,270.06,0.13,+0.05%,85782496
01/31/2019,267.51,270.47,267.27,269.93,2.35,+0.88%,104012000
01/30/2019,265.1,268.52,264.25,267.58,4.17,+1.58%,92473600
01/29/2019,263.92,264.55,262.48,263.41,-0.35,-0.13%,66136300
01/28/2019,263.39,263.83,261.79,263.76,-2.02,-0.76%,85613600
01/25/2019,265.61,266.7,263.66,265.78,2.23,+0.85%,96883296
01/24/2019,263.21,264.2,262.08,263.55,0.14,+0.05%,59204100
01/23/2019,264.01,264.79,260.66,263.41,0.55,+0.21%,86030200
01/22/2019,264.82,265.06,261.06,262.86,-3.6,-1.35%,115531104
01/18/2019,264.98,266.98,263,266.46,3.5,+1.33%,127900304
01/17/2019,260.01,263.92,259.96,262.96,1.98,+0.76%,96118400
